"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220101 ~ 20221231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 관악구 신림동","1724","1724","0000","서초","77.75","202202","17","64,000","13","2003","호암로16길 5","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","10-622","0010","0622","성우","114.97","202209","21","87,000","5","1998","남부순환로198길 7","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","산28-9","0028","0009","신동아","84.3","202211","3","53,000","3","1994","신림로11길 151","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1736","1736","0000","신림2차푸르지오","84.8098","202201","14","88,000","13","2007","난곡로 66","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1736","1736","0000","신림2차푸르지오","84.8098","202201","14","88,000","13","2007","난곡로 66","20220303","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1736","1736","0000","신림2차푸르지오","84.8098","202201","25","80,000","3","2007","난곡로 66","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1736","1736","0000","신림2차푸르지오","84.8098","202203","5","85,000","13","2007","난곡로 66","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1722","1722","0000","신림동신도브래뉴","84.98","202201","11","95,000","6","2003","조원로16길 7","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1722","1722","0000","신림동신도브래뉴","81.42","202201","22","96,500","12","2003","조원로16길 7","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1722","1722","0000","신림동신도브래뉴","115.6","202204","5","103,000","12","2003","조원로16길 12","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1744","1744","0000","신림스카이아파트","56.45","202201","18","59,900","9","2021","신림로 185","","직거래","-"
"서울특별시 관악구 신림동","1744","1744","0000","신림스카이아파트","38.34","202201","20","45,000","7","2021","신림로 185","","직거래","-"
"서울특별시 관악구 신림동","1744","1744","0000","신림스카이아파트","56.45","202202","28","59,900","8","2021","신림로 185","","직거래","-"
"서울특별시 관악구 신림동","1744","1744","0000","신림스카이아파트","56.45","202204","2","59,900","4","2021","신림로 185","","직거래","-"
"서울특별시 관악구 신림동","1744","1744","0000","신림스카이아파트","38.34","202204","6","45,000","6","2021","신림로 185","","직거래","-"
"서울특별시 관악구 신림동","1744","1744","0000","신림스카이아파트","56.46","202205","4","59,900","2","2021","신림로 185","","직거래","-"
"서울특별시 관악구 신림동","1744","1744","0000","신림스카이아파트","38.34","202205","4","45,000","3","2021","신림로 185","","직거래","-"
"서울특별시 관악구 신림동","1744","1744","0000","신림스카이아파트","53.51","202205","8","56,000","12","2021","신림로 185","","직거래","-"
"서울특별시 관악구 신림동","1744","1744","0000","신림스카이아파트","56.46","202206","7","59,900","3","2021","신림로 185","","직거래","-"
"서울특별시 관악구 신림동","1744","1744","0000","신림스카이아파트","50.46","202208","4","57,000","11","2021","신림로 185","","직거래","-"
"서울특별시 관악구 신림동","1421-1","1421","0001","신림큐브","12.96","202203","22","13,000","9","2015","신림로66길 42","","직거래","-"
"서울특별시 관악구 신림동","1421-1","1421","0001","신림큐브","12.96","202205","31","9,900","10","2015","신림로66길 42","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1421-1","1421","0001","신림큐브","12.96","202206","2","16,000","8","2015","신림로66길 42","","직거래","-"
"서울특별시 관악구 신림동","1421-1","1421","0001","신림큐브","12.96","202212","27","16,000","10","2015","신림로66길 42","","직거래","-"
"서울특별시 관악구 신림동","1730","1730","0000","신림푸르지오","84.87","202201","11","102,000","4","2005","남부순환로 1430","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1730","1730","0000","신림푸르지오","84.79","202202","14","65,500","6","2005","남부순환로 1430","","직거래","-"
"서울특별시 관악구 신림동","1730","1730","0000","신림푸르지오","84.87","202204","4","108,500","7","2005","남부순환로 1430","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1730","1730","0000","신림푸르지오","84.79","202204","9","102,500","11","2005","남부순환로 1430","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1730","1730","0000","신림푸르지오","138.74","202204","15","122,000","9","2005","남부순환로 1430","","중개거래","서울 관악구, 서울 구로구"
"서울특별시 관악구 신림동","1730","1730","0000","신림푸르지오","84.79","202204","19","100,800","2","2005","남부순환로 1430","","중개거래","서울 금천구"
"서울특별시 관악구 신림동","1730","1730","0000","신림푸르지오","84.79","202204","20","109,700","7","2005","남부순환로 1430","","중개거래","서울 금천구"
"서울특별시 관악구 신림동","1730","1730","0000","신림푸르지오","114.84","202204","30","115,000","24","2005","남부순환로 1430","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1730","1730","0000","신림푸르지오","59.95","202205","25","92,500","9","2005","남부순환로 1430","20220916","중개거래","서울 금천구"
"서울특별시 관악구 신림동","1730","1730","0000","신림푸르지오","84.79","202206","11","105,500","5","2005","남부순환로 1430","","중개거래","서울 금천구"
"서울특별시 관악구 신림동","1730","1730","0000","신림푸르지오","84.87","202210","6","80,000","1","2005","남부순환로 1430","","중개거래","서울 금천구"
"서울특별시 관악구 신림동","1694","1694","0000","신림현대","82.2","202202","15","85,000","9","1993","신림로29길 8","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1694","1694","0000","신림현대","59.85","202202","26","77,000","5","1993","신림로29길 8","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1694","1694","0000","신림현대","105.36","202203","3","103,000","11","1993","신림로29길 8","","중개거래","서울 관악구, 서울 서초구"
"서울특별시 관악구 신림동","1694","1694","0000","신림현대","59.85","202203","7","77,000","6","1993","신림로29길 8","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1694","1694","0000","신림현대","34.86","202203","17","55,000","9","1993","신림로29길 8","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1694","1694","0000","신림현대","34.86","202203","30","56,000","5","1993","신림로29길 8","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1694","1694","0000","신림현대","34.86","202208","16","42,000","1","1993","신림로29길 8","20220822","중개거래","서울 관악구"
"서울특별시 관악구 신림동","10-10","0010","0010","신안","53.88","202203","23","51,000","1","1978","신림로58길 62-5","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","10-10","0010","0010","신안","55.21","202203","26","55,000","4","1978","신림로58길 62-5","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","10-10","0010","0010","신안","56.86","202204","4","50,000","5","1978","신림로58길 62-5","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","10-10","0010","0010","신안","55.21","202205","21","54,000","5","1978","신림로58길 62-5","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1686","1686","0000","쌍용","59.26","202201","7","52,500","3","1998","미성길 122","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1686","1686","0000","쌍용","59.26","202201","15","55,000","11","1998","미성길 122","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","534-1","0534","0001","아데나","18","202203","7","11,000","9","2010","신사로 82","","중개거래","서울 관악구, 서울 동작구"
"서울특별시 관악구 신림동","534-1","0534","0001","아데나","18","202204","20","11,500","4","2010","신사로 82","","직거래","-"
"서울특별시 관악구 신림동","534-1","0534","0001","아데나","18","202204","21","12,000","4","2010","신사로 82","","중개거래","서울 관악구, 서울 동작구"
"서울특별시 관악구 신림동","534-1","0534","0001","아데나","18.25","202205","3","12,000","9","2010","신사로 82","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","534-1","0534","0001","아데나","18.28","202205","25","12,000","7","2010","신사로 82","","직거래","-"
"서울특별시 관악구 신림동","534-1","0534","0001","아데나","18.25","202205","25","12,000","7","2010","신사로 82","","직거래","-"
"서울특별시 관악구 신림동","534-1","0534","0001","아데나","17.94","202205","25","12,000","2","2010","신사로 82","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","534-1","0534","0001","아데나","18","202205","25","12,000","7","2010","신사로 82","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","534-1","0534","0001","아데나","17.94","202208","24","12,300","8","2010","신사로 82","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1743","1743","0000","앰팰리스아파트","73.133","202204","22","74,500","3","2020","신림로 194","20220720","직거래","-"
"서울특별시 관악구 신림동","1743","1743","0000","앰팰리스아파트","73.133","202204","22","74,500","3","2020","신림로 194","","직거래","-"
"서울특별시 관악구 신림동","1743","1743","0000","앰팰리스아파트","72.687","202207","15","74,000","3","2020","신림로 194","","직거래","-"
"서울특별시 관악구 신림동","1719","1719","0000","우민조원","90.041","202201","10","80,000","2","2003","조원로11길 24","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1719","1719","0000","우민조원","73.36","202202","27","74,500","2","2003","조원로11길 24","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1715","1715","0000","우방","59.74","202202","4","64,500","11","1999","관천로27길 2","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1715","1715","0000","우방","59.74","202202","15","63,500","2","1999","관천로27길 2","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1715","1715","0000","우방","59.74","202205","7","69,000","10","1999","관천로27길 2","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1715","1715","0000","우방","114.79","202207","9","86,500","14","1999","관천로27길 2","","직거래","-"
"서울특별시 관악구 신림동","1721","1721","0000","우정하이비전","84.58","202201","13","83,000","17","2004","양지길 50-5","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1731","1731","0000","웰피아","60.05","202203","5","59,000","6","2004","관천로18길 27","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","546-7","0546","0007","윤정","59.82","202206","27","30,000","6","1993","조원로14길 16","","직거래","-"
"서울특별시 관악구 신림동","1463-11","1463","0011","지붕위애","19.58","202208","16","13,900","10","2012","관천로 74","","중개거래","서울 금천구, 서울 동작구"
"서울특별시 관악구 신림동","86-3","0086","0003","청암두산위브센티움","98.31","202206","25","90,500","12","2005","신림로 318","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1712","1712","0000","초원","59.93","202205","23","49,300","12","1999","미성5길 40","","중개거래","서울 관악구"
"서울특별시 관악구 신림동","1712","1712","0000","초원","59.93","202206","11","51,000","11","1999","미성5길 40","","중개거래","서울 관악구"
